220;808;91;;Listen up, my little hostages.&You're going to be our shields until we reach the next camp.;Ascoltate, miei piccoli ostaggi.&Sarete i nostri scudi finch< non raggiungeremo il prossimo accampamento.
236;904;83;;I recommend against trying anything,&or things may get unpleasant for you. Heh heh.;Ti consiglio di non provare niente,&o le cose potrebbero diventare spiacevoli per te. Eh eh.
252;992;86;;Geld and his men are hiding in that house.&There are patrols monitoring the perimeter.;Geld e i suoi uomini si nascondono in quella casa.&Ci sono pattuglie che monitorano il perimetro.
268;1084;86;;Geld and his men are hiding in that house.&There are patrols monitoring the perimeter.;Geld e i suoi uomini si nascondono in quella casa.&Ci sono pattuglie che monitorano il perimetro.
284;1176;69;;Be careful.&If they detect your approach, they may harm the hostages.;Fai attenzione.&Se dovessero accorgersi del tuo avvicinamento, potrebbero fare del male agli ostaggi.
300;1252;69;;Be careful.&If they detect your approach, they may harm the hostages.;Fai attenzione.&Se dovessero accorgersi del tuo avvicinamento, potrebbero fare del male agli ostaggi.
316;1328;91;;Don't let anyone spot you as you approach the building.&If they see you, the mission fails.;Non lasciare che nessuno ti veda mentre ti avvicini all'edificio.&Se ti vedono, la missione fallisce.
332;1424;91;;Don't let anyone spot you as you approach the building.&If they see you, the mission fails.;Non lasciare che nessuno ti veda mentre ti avvicini all'edificio.&Se ti vedono, la missione fallisce.
348;1520;87;;Once you're close, take out the lookouts.&Leave even one and Geld will know we're here.;Una volta che siete vicini, eliminate le vedette.&Lasciatene anche solo una e Geld sapr= che siamo qui.
364;1612;87;;Once you're close, take out the lookouts.&Leave even one and Geld will know we're here.;Una volta che siete vicini, eliminate le vedette.&Lasciatene anche solo una e Geld sapr= che siamo qui.
380;1704;48;;Those are your orders.&Failure is not an option!;Questi sono i tuoi ordini.&Il fallimento non > un'opzione!
396;1760;48;;Those are your orders.&Failure is not an option!;Questi sono i tuoi ordini.&Il fallimento non > un'opzione!
412;1816;36;;Well, boy? No sight of the Gallians?;Bene, ragazzo? Nessuna traccia dei Galliani?
428;1860;63;;I doubt I need tell you what will happen if&they slip past you.;Dubito che ci sia bisogno di dirti cosa succederebbe se&ti sfuggissero.
444;1928;30;;Sir!&N-Nothing to report, sir!;Signore!&N-Niente da segnalare, signore!
460;1964;10;;Very good.;Molto bene.
476;1980;69;;Sir, a-about the hostages...&What do you intend to do with them, sir?;Signore, a-a proposito degli ostaggi...&Cosa intende farne, signore?
492;2056;89;;Simpleton. Once we reach the nearest allied camp,&they're useless. I'll kill them myself.;Semplicione. Una volta raggiunto il campo alleato piu' vicino,&sono inutili. Li uccidero' io stesso.
508;2152;64;;Nice and slow, after having a bit of fun...&Heh heh heh heh heh!;Bello e lento, dopo essersi divertiti un po'...&Heh heh heh heh heh!
524;2224;37;;Captain Geld!&It's the Gallians, sir!;Capitano Geld!&Sono i Galliani, signore!
540;2268;71;;My, my... So they've ignored my kind warning&and come for the hostages.;Mamma mia... hanno ignorato il mio gentile avvertimento e&sono venuti a prendere gli ostaggi.
556;2344;81;;There's nothing for it. We leave the house at once.&I'll dispose of the hostages.;Non c'> niente da fare. Usciamo subito dalla casa.&E mi sbarazzero' degli ostaggi.
572;2432;54;;No... The mission's failed.&Frederick, I... I'm sorry.;No... La missione > fallita.&Frederick, io... mi dispiace.
588;2492;44;;M-Man down, sir!&The Gallians are attacking!;M-Man a terra, signore!&I Galliani stanno attaccando!
604;2544;71;;My, my... So they've ignored my kind warning&and come for the hostages.;Mamma mia... hanno ignorato il mio gentile avvertimento e&sono venuti a prendere gli ostaggi.
620;2620;81;;There's nothing for it. We leave the house at once.&I'll dispose of the hostages.;Non c'> niente da fare. Usciamo subito dalla casa.&E mi sbarazzero' degli ostaggi.
636;2708;54;;No... The mission's failed.&Frederick, I... I'm sorry.;No... La missione > fallita.&Frederick, io... mi dispiace.
652;2768;30;;Over there!&It's the Gallians!;Laggiu'!&Sono i Gallian!
668;2804;71;;My, my... So they've ignored my kind warning&and come for the hostages.;Mamma mia... hanno ignorato il mio gentile avvertimento e&sono venuti a prendere gli ostaggi.
684;2880;81;;There's nothing for it. We leave the house at once.&I'll dispose of the hostages.;Non c'> niente da fare. Usciamo subito dalla casa.&E mi sbarazzero' degli ostaggi.
700;2968;54;;No... The mission's failed.&Frederick, I... I'm sorry.;No... La missione > fallita.&Frederick, io... mi dispiace.
716;3028;37;;Yes! That's the last of the lookouts!;Si! Quella > l'ultima delle vedette!
732;3072;79;;Good, now storm the building immediately!&Get those hostages and bring me Geld!;Bene, ora assaltate immediatamente l'edificio!&Prendete quegli ostaggi e portatemi Geld!
748;3156;79;;Good, now storm the building immediately!&Get those hostages and bring me Geld!;Bene, ora assaltate immediatamente l'edificio!&Prendete quegli ostaggi e portatemi Geld!
764;3240;45;;What...? A Gallian attack?!&When did you...?!;Cosa...? Un attacco galliano?!&Quando hai...?!
780;3292;51;;It's all over, Geld!&Your miserable life ends here!;E' tutto finito, Geld!&E la tua miserabile vita finisce qui!
796;3348;51;;It's all over, Geld!&Your miserable life ends here!;E' tutto finito, Geld!&E la tua miserabile vita finisce qui!
