312;1268;77;;Hey, you think you could do me a favor?&Take the northwest bridge down first.;Ehi, pensi di potermi fare un favore?&Per prima cosa prendi il ponte a nord-ovest.
328;1352;89;;Doing that'll block enemy reinforcements and&give me a chance to wire up the rail bridge.;Cosi facendo blocchero' i rinforzi nemici e avro' la&possibilit= di cablare il ponte ferroviario.
344;1448;59;;Okay, got it.&I'll do that if you get the bomb ready to go.;Ok, capito.&Lo faro' se tu prepari la bomba per farla esplodere.
360;1512;73;;Leave it to me.&I've been practicing for today for a good long while now.;Lascia fare a me.&Mi sto allenando per oggi da un bel po' di tempo ormai.
376;1592;83;;All right, let's move out!&Cut through the enemy and head for the northwest bridge!;Bene, muoviamoci!&Attraversiamo il nemico e dirigiamoci verso il ponte a nord-ovest!
392;1680;58;;Hmph...&Gallian vermin, scurrying into the city like rats.;Hmph...&parassiti galliani, che si aggirano furtivi nella citt= come topi.
408;1744;86;;Listen well! I want every Gallian that's fool&enough to enter firing range mowed down!;Ascoltate bene! Voglio che ogni Galliano che > abbastanza&stupido da entrare nel poligono di tiro venga falciato!
424;1836;74;;Show these farmhands the technological&superiority of the Imperial forces!;Mostrate a questi braccianti la superiorit= tecnologica&delle forze imperiali!
440;1916;93;;Oh, hey. Fouzen's lined with industrial lifts,&they're designed to transport heavy machinery.;Oh, ehi. Fouzen > piena di ascensori industriali, e sono&progettati per trasportare macchinari pesanti.
456;2016;93;;Oh, hey. Fouzen's lined with industrial lifts,&they're designed to transport heavy machinery.;Oh, ehi. Fouzen > piena di ascensori industriali, e sono&progettati per trasportare macchinari pesanti.
472;2116;86;;Hit the switch and it'll take you to another&level: foot soldiers, tanks, you name it.;Premi l'interruttore e passerai a un altro livello:&soldati di fanteria, carri armati e cosi via.
488;2208;86;;Hit the switch and it'll take you to another&level: foot soldiers, tanks, you name it.;Premi l'interruttore e passerai a un altro livello:&soldati di fanteria, carri armati e cosi via.
504;2300;87;;If you look on the control panels next to the lifts,&you'll find the switch no problem.;Se guardate sui pannelli di controllo accanto agli ascensori,&troverete l'interruttore senza problemi.
520;2392;87;;If you look on the control panels next to the lifts,&you'll find the switch no problem.;Se guardate sui pannelli di controllo accanto agli ascensori,&troverete l'interruttore senza problemi.
536;2484;30;;All right.&Thanks for the tip.;Va bene.&Grazie per il suggerimento.
552;2520;1;; ;
568;2528;1;; ;
584;2536;72;;The northwest bridge is down!&Zaka, it's your turn to get that bomb set!;Il ponte a nord-ovest > crollato!&Zaka, > il tuo turno di piazzare quella bomba!
600;2616;31;;I'm on it. Won't take a second!;Ci sto. Non ci vorr= un secondo!
616;2652;31;;I'm on it. Won't take a second!;Ci sto. Non ci vorr= un secondo!
632;2688;6;;......;......
648;2700;6;;......;......
664;2712;23;;Okay, it's set to blow!;Ok, > pronto a esplodere!
680;2740;23;;Okay, it's set to blow!;Ok, > pronto a esplodere!
696;2768;86;;Now it just needs a gunshot to detonate.&When it goes off, the whole bridge goes, too.;Ora basta uno sparo per farlo esplodere.&E quando esplode, esplode anche l'intero ponte.
712;2860;86;;Now it just needs a gunshot to detonate.&When it goes off, the whole bridge goes, too.;Ora basta uno sparo per farlo esplodere.&E quando esplode, esplode anche l'intero ponte.
728;2952;18;;All right, got it.;Bene, capito.
744;2976;18;;All right, got it.;Bene, capito.
