124;328;81;;This place is really something else.&I've never seen rocks with holes like these.;Questo posto > davvero qualcosa di unico.&Non ho mai visto rocce con buchi come questi.
140;416;86;;Faldio was saying those holes are the result&of the same blast that scorched the area.;Faldio affermava che quei buchi erano il risultato della&stessa esplosione che aveva bruciato la zona.
156;508;84;;There are furrows dug into the ground, too.&It must have really been some explosion.;Ci sono anche dei solchi scavati nel terreno.&Deve essere stata davvero un'esplosione.
172;600;30;;Are you serious?&That's crazy!;Stai scherzando?&E' pazzesco!
188;636;68;;Yeah, but those trenches and rock walls&should make for solid cover.;Si, ma quelle trincee e quei muri di roccia dovrebbero&costituire una solida copertura.
204;712;77;;On an open field like this,&we'll use whatever we can get. Squad 7, move out!;In un campo aperto come questo, useremo tutto quello che&potremo ottenere. Squadra 7, muovetevi!
220;796;43;;It looks like the wind's really picking up.;Sembra che il vento stia davvero aumentando.
236;844;34;;I suspect it's a sandstorm, Welks.;Immagino che sia una tempesta di sabbia, Welks.
252;884;81;;These badlands are infamous for sandstorms&bad enough to drop visibility to zero.;Queste terre desolate sono tristemente note per le tempeste di sabbia&abbastanza grave da ridurre la visibilit= a zero.
268;972;76;;I see. That'll make it tougher to spot the&enemy until the storm blows over.;Capisco. Cio' render= piu' difficile individuare il nemico&finch< la tempesta non sar= passata.
284;1056;80;;Yes, but the same applies to the enemy.&Now is our chance to advance undetected.;Si, ma lo stesso vale per il nemico. Ora abbiamo la&possibilit= di avanzare inosservati.
300;1144;89;;Hiding within the sandstorm is a valid tactic&when crossing ground with no natural cover.;Nascondersi nella tempesta di sabbia > una tattica valida&quando si attraversa un terreno privo di riparo naturale.
316;1240;22;;Good idea.&Thanks, Is.;Buona idea.&Grazie, Is.
