60496;128887;;15 minutes pass;Passano 15 minuti
92880;128887;;15 minutes pass;Passano 15 minuti
30924;128903;;20 turns pass;Passano 20 giri
32336;128903;;20 turns pass;Passano 20 giri
33044;128903;;20 turns pass;Passano 20 giri
33748;128903;;20 turns pass;Passano 20 giri
35156;128903;;20 turns pass;Passano 20 giri
35860;128903;;20 turns pass;Passano 20 giri
36564;128903;;20 turns pass;Passano 20 giri
37264;128903;;20 turns pass;Passano 20 giri
37976;128903;;20 turns pass;Passano 20 giri
38680;128903;;20 turns pass;Passano 20 giri
39376;128903;;20 turns pass;Passano 20 giri
40084;128903;;20 turns pass;Passano 20 giri
40788;128903;;20 turns pass;Passano 20 giri
41492;128903;;20 turns pass;Passano 20 giri
42196;128903;;20 turns pass;Passano 20 giri
42900;128903;;20 turns pass;Passano 20 giri
43604;128903;;20 turns pass;Passano 20 giri
44308;128903;;20 turns pass;Passano 20 giri
45712;128903;;20 turns pass;Passano 20 giri
46420;128903;;20 turns pass;Passano 20 giri
47120;128903;;20 turns pass;Passano 20 giri
47824;128903;;20 turns pass;Passano 20 giri
48532;128903;;20 turns pass;Passano 20 giri
49232;128903;;20 turns pass;Passano 20 giri
49940;128903;;20 turns pass;Passano 20 giri
51348;128903;;20 turns pass;Passano 20 giri
52052;128903;;20 turns pass;Passano 20 giri
52756;128903;;20 turns pass;Passano 20 giri
53460;128903;;20 turns pass;Passano 20 giri
54164;128903;;20 turns pass;Passano 20 giri
54868;128903;;20 turns pass;Passano 20 giri
55572;128903;;20 turns pass;Passano 20 giri
56276;128903;;20 turns pass;Passano 20 giri
56980;128903;;20 turns pass;Passano 20 giri
68940;128903;;20 turns pass;Passano 20 giri
69644;128903;;20 turns pass;Passano 20 giri
70348;128903;;20 turns pass;Passano 20 giri
71052;128903;;20 turns pass;Passano 20 giri
71764;128903;;20 turns pass;Passano 20 giri
72468;128903;;20 turns pass;Passano 20 giri
73172;128903;;20 turns pass;Passano 20 giri
73876;128903;;20 turns pass;Passano 20 giri
74580;128903;;20 turns pass;Passano 20 giri
75284;128903;;20 turns pass;Passano 20 giri
75988;128903;;20 turns pass;Passano 20 giri
76692;128903;;20 turns pass;Passano 20 giri
77396;128903;;20 turns pass;Passano 20 giri
78100;128903;;20 turns pass;Passano 20 giri
78804;128903;;20 turns pass;Passano 20 giri
79508;128903;;20 turns pass;Passano 20 giri
80212;128903;;20 turns pass;Passano 20 giri
80916;128903;;20 turns pass;Passano 20 giri
81620;128903;;20 turns pass;Passano 20 giri
82324;128903;;20 turns pass;Passano 20 giri
83028;128903;;20 turns pass;Passano 20 giri
83732;128903;;20 turns pass;Passano 20 giri
60492;128917;;7 turns pass;Passano 7 turni
92876;128917;;7 turns pass;Passano 7 turni
34440;128930;;@fcfff00000:10 turns pass@fci:;@fcfff00000:10 giri passano@fci:
31632;128961;;@fcfff00000:20 turns pass@fci:;@fcfff00000:20 giri passano@fci:
31628;128992;;@fcfff00000:Alicia dies@fci:;@fcfff00000:Alicia muore@fci:
37256;128992;;@fcfff00000:Alicia dies@fci:;@fcfff00000:Alicia muore@fci:
33740;129021;;@fcfff00000:All ally soldiers and reserves are killed@fci:;@fcfff00000:Tutti i soldati alleati e le riserve sono stati uccisi@fci:
50632;129080;;@fcfff00000:Any Imperial unit enters the area@fci:;@fcfff00000:Qualsiasi unit= imperiale entra nell'area@fci:
49928;129131;;@fcfff00000:Any Imperial unit escapes@fci:;@fcfff00000:Qualsiasi unit= imperiale scappa@fci:
49224;129174;;@fcfff00000:Any allied unit is sighted@fci:;@fcfff00000:Qualsiasi unit= alleata > stata avvistata@fci:
47816;129218;;@fcfff00000:Any ally falls in action@fci:;@fcfff00000:Qualsiasi alleato cade in azione@fci:
33032;129260;;@fcfff00000:Bruhl's main gate is destroyed@fci:;@fcfff00000:Il cancello principale di Bruhl > distrutto@fci:
36552;129308;;@fcfff00000:Gallia's base camp is destroyed@fci:;@fcfff00000:Il campo base di Gallia > distrutto@fci:
45000;129357;;@fcfff00000:Marmota's course is not changed@fci:;@fcfff00000:Il percorso di Marmota non > cambiato@fci:
37960;129406;;@fcfff00000:The Edelweiss is destroyed@fci:;@fcfff00000:L'Edelweiss > distrutto@fci:
38664;129450;;@fcfff00000:The armored car explodes@fci:;@fcfff00000:Il furgone blindato esplode@fci:
38668;129492;;@fcfff00000:The armored car reaches the harbor@fci:;@fcfff00000:L'auto blindata raggiunge il porto@fci:
33736;129544;;@fcfff00000:The enemy occupies Gallia's base camp@fci:;@fcfff00000:Il nemico occupa il campo base della Gallia@fci:
31624;129599;;@fcfff00000:Welkin dies@fci:;@fcfff00000:Welkin muore@fci:
11880;129628;;A final word: Sergeant Zaka is helping organize the refugee\nevacuation. You won't have the Shamrock with you this time.;Un'ultima parola: il sergente Zaka sta aiutando a organizzare l'evacuazione dei rifugiati. Questa volta non avrete lo Shamrock con voi.
5988;129749;;A gunshot should be able to detonate those and hopefully\ntake out any nearby tanks or foot soldiers with it.;Un colpo di pistola dovrebbe essere in grado di farli esplodere e, si spera, di eliminare tutti i carri armati o i soldati di fanteria nelle vicinanze.
32332;129859;;Alicia dies;Alicia muore
33040;129859;;Alicia dies;Alicia muore
37968;129859;;Alicia dies;Alicia muore
34452;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
35152;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
35856;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
40080;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
40784;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
41488;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
42192;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
42896;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
43600;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
44304;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
46416;129871;;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
