112;268;56;;Well, this is Fouzen...&Looks like a complicated layout.;Bene, questo > Fouzen...&Sembra una disposizione complicata.
128;332;55;;Let's move carefully here.&We don't want to be spotted.;Procediamo con cautela.&Non vogliamo essere individuati.
144;392;77;;Be careful! If they get those searchlights on you,&you'll be dodging mortars.;Stai attento! Se ti puntano quei riflettori,&dovrai schivare i mortai.
160;476;77;;Be careful! If they get those searchlights on you,&you'll be dodging mortars.;Stai attento! Se ti puntano quei riflettori,&dovrai schivare i mortai.
176;560;80;;Avoid the lights at all cost.&If they find you, take evasive action immediately!;Evitate le luci a tutti i costi.&Se ti trovano, agisci immediatamente in modo evasivo!
192;648;80;;Avoid the lights at all cost.&If they find you, take evasive action immediately!;Evitate le luci a tutti i costi.&Se ti trovano, agisci immediatamente in modo evasivo!
208;736;86;;Lieutenant Gunther, you may be able to move&unseen using the trolley cars around town.;Tenente Gunther, forse puoi muoverti&senza essere visti mentre usavano i tram in giro per la citt=.
224;828;86;;Lieutenant Gunther, you may be able to move&unseen using the trolley cars around town.;Tenente Gunther, forse puoi muoverti&senza essere visti mentre usavano i tram in giro per la citt=.
240;920;92;;Their path is fixed and they can only fit one person,&but they may get you behind the enemy.;Il loro percorso > fisso e puo' ospitare solo una persona,&ma potrebbero farti arrivare alle spalle del nemico.
256;1020;92;;Their path is fixed and they can only fit one person,&but they may get you behind the enemy.;Il loro percorso > fisso e puo' ospitare solo una persona,&ma potrebbero farti arrivare alle spalle del nemico.
