140;408;42;;...Awful lot of spots to hide around here.;...Ci sono un sacco di posti in cui nascondersi qui intorno.
156;456;85;;Yeah. Especially around those rocks,&I can see a lot of unexpected run-ins happening.;Si. Soprattutto intorno a quelle rocce,&Prevedo che ci saranno molti incontri inaspettati.
172;548;64;;Heh, better believe they'll be runnin'.&I'm a damn shocktrooper.;Eh, scommetto che scapperanno.&Sono un fottuto soldato d'assalto.
188;620;68;;All right, let's begin the mission!&Take out every last one of them!;Bene, iniziamo la missione!&Eliminateli tutti, fino all'ultimo!
204;696;77;;The world's better off with those oily dark-&hairs dead 'n' gone, you idiots!;Il mondo sta meglio con quei colori scuri e oleosi.&peli morti e spariti, idioti!
220;780;72;;Get in our way and we'll be all too happy to&send you to your next life!;Mettiti sulla nostra strada e saremo piu' che felici di farlo&ti mandero' alla tua prossima vita!
236;860;39;;Why risk your hide for some dark-hair?!;Perch< rischiare la pelle per dei capelli scuri?!
252;904;84;;There's those who rule and those who obey.&That's the way this world was made to be!;C'> chi governa e chi obbedisce.&Questo mondo > stato creato proprio cosi!
268;996;51;;Gah, who ARE these guys?! &They just won't go down!;Oddio, chi SONO questi ragazzi?!&Semplicemente non scenderanno!
284;1052;67;;We've got no choice! Pull out!&Everybody, get out the best you can.;Non abbiamo scelta! Ritiriamoci!&Ognuno di voi faccia del suo meglio.
300;1124;75;;You know where to meet up afterwards.&Once we all get there, the hunt's on!;Sai dove incontrarti dopo.&Una volta arrivati tutti, la caccia avr= inizio!
316;1204;88;;Smug bastards! They're makin' plans for their&next hunt before they're even out of this!;Bastardi presuntuosi! Stanno facendo progetti per i loro&prossima battuta di caccia prima ancora che siano fuori da questa!
332;1300;78;;7's, we're huntin' these cowards right back!&Don't let a single one of 'em go!;7's, stiamo dando la caccia a questi codardi!&Non lasciarne andare neanche uno!
348;1384;28;;Heh heh, almost home free...;Eh eh, quasi fuori strada...
364;1420;68;;Hey! One of those Imperials is getting away!&Hurry up and catch him!;Ehi! Uno di quegli Imperiali se ne sta andando!&Sbrigatevi e prendetelo!
380;1496;61;;Hee hee hee! Easy as pie.&See ya later, champions of justice!;Hee hee hee! Facile come bere un bicchier d'acqua.&Ci vediamo dopo, campioni della giustizia!
396;1564;30;;Dammit! We let him get away...;Accidenti! Lo abbiamo lasciato scappare...
