436;1888;6;;......;......
452;1900;19;;Sir, may I come in?;Signore, posso entrare?
468;1924;60;;Kreis...&Any results on that thing I asked you to look into?;Circoscrizione...&Hai avuto qualche risultato su quella cosa che ti avevo chiesto di approfondire?
484;1992;51;;Yes, sir. &For starters, this bullet you gave me...;Si, signore.&Per cominciare, questo proiettile che mi hai dato...
500;2048;91;;Its shape and markings perfectly match rounds&used by an experimental Gallian sniper rifle.;La sua forma e le sue marcature si adattano perfettamente ai round&utilizzato da un fucile da cecchino sperimentale Gallian.
516;2144;71;;I see... So Alicia really was shot by someone&inside the Gallian force.;Capisco... Quindi Alicia > stata davvero colpita da qualcuno&all'interno della forza galliana.
532;2220;30;;So, any leads on who fired it?;Allora, c'> qualche indizio su chi l'ha sparato?
548;2256;18;;...Yes, sir. It...;...Si, signore. E'...
564;2280;15;;Tell me, Kreis.;Dimmi, Kreis.
580;2300;86;;The night before the shooting,&records show Lieutenant Landzaat checked out the rifle.;La notte prima della sparatoria,&i registri mostrano che il tenente Landzaat ha controllato il fucile.
596;2392;65;;What?! Faldio had the gun? &Are you sure that's not some mistake?;Cosa?! Faldio aveva la pistola?&Sei sicuro che non si tratti di un errore?
612;2464;86;;It's rare for a tank commander to ask for a sniper rifle,&so the clerk remembered him.;E' raro che un comandante di carro armato chieda un fucile da cecchino,&cosi l'impiegato si ricordo' di lui.
628;2556;92;;Sir, only two of those rifles exist right now.&One is confirmed to be locked in the arsenal.;Signore, al momento ne esistono solo due di quei fucili.&E' stato confermato che uno di essi > rinchiuso nell'arsenale.
644;2656;79;;...The other was checked out to Lieutenant Landzaat&and has yet to be returned.;...L'altro > stato controllato dal tenente Landzaat&e deve ancora essere restituito.
660;2740;44;;I can't... It's hard for me to believe, too.;Non ci riesco... Anche per me > difficile crederci.
676;2792;28;;Faldio...? It couldn't be...;Faldio...? Non puo' essere...
692;2828;22;;Hey, Faldio... You in?;Ehi, Faldio... Ci sei?
708;2856;10;;Guess not.;Suppongo di no.
724;2872;71;;"Notes on the Valkyrian Race...&""The Anthropology of the Valkyrur""...?";"Note sulla razza Valchiriana...&""L'antropologia delle Valchirie""...?"
740;2948;37;;Maybe he was reading up on the enemy.;Forse stava documentandosi sul nemico.
756;2992;28;;Hm?&This is his handwriting.;Cosa?&Questa > la sua grafia.
772;3028;32;;Alicia must be made to awaken.;Bisogna far si che Alicia si svegli.
788;3068;9;;What...?!;Che cosa...?!
804;3084;85;;Alicia must be made to awaken. No matter&how much I try, I can think of no other way.;Alicia deve essere fatta svegliare. Non importa&per quanto ci provi, non mi viene in mente nessun altro modo.
820;3176;78;;I almost wish I had never joined them on that&expedition to the Barious ruins.;Quasi vorrei non essermi mai unito a loro in quella&spedizione alle rovine di Barious.
836;3260;66;;I'm convinced that inner chamber was built to&admit only Valkyrur,;Sono convinto che la camera interna sia stata costruita per&ammetti solo Valkyrur,
852;3332;33;;but the door opened at&her touch.;ma la porta si apri a&il suo tocco.
868;3372;77;;That could only mean that the blood&of their tribe courses through her veins.;Cio' potrebbe significare solo che il sangue&della loro tribu' scorre nelle sue vene.
884;3456;86;;Still, I was shocked to find her bathed in&that uncanny light that night in the field.;Tuttavia, sono rimasto scioccato nel trovarla immersa in&quella luce strana quella notte nel campo.
900;3548;92;;Though I doubted my eyes, I never once doubted&that that light was the Valkyrian blue flame.;Sebbene dubitassi dei miei occhi, non ho mai dubitato una volta&che quella luce era la fiamma blu delle Valchirie.
916;3648;85;;Ultimately I had no choice but to accept the&simple truth that Alicia is one of them.;Alla fine non ho avuto altra scelta che accettare l'&la semplice verit= > che Alicia > una di loro.
932;3740;41;;I'd already begun to question all I knew.;Avevo gi= cominciato a mettere in discussione tutto quello che sapevo.
948;3788;111;;The walls of the temple sanctum were inscribed&with the Valkyrur's account of history.&History as it truly was.;Le pareti del santuario del tempio erano incise&con il racconto della storia del Valkyrur.&La storia cosi com'> realmente.
964;3904;91;;We are all taught of the Darcsen Calamity, and&how their actions forever scorched the land.;Ci > stata insegnata la calamit= di Darcsen, e&come le loro azioni abbiano bruciato per sempre la terra.
980;4000;40;;But this account told a different story.;Ma questo racconto racconta una storia diversa.
996;4048;98;;The Valkyrur invaded this land from the north,&slaying the indigenous Darcsen people as they&came.;I Valkyrur invasero questa terra dal nord,&uccidendo gli indigeni Darcsen mentre&venni.
1012;4152;74;;Their grasp of ragnite technology and&the art of war were vastly superior.;La loro comprensione della tecnologia ragnite e&l'arte della guerra era di gran lunga superiore.
1028;4232;85;;They trained the destructive power of ragnite&on the Darcsens' land, burned it to ash;Hanno addestrato il potere distruttivo della ragnite&sulla terra dei Darcsen, la ridusse in cenere
1044;4324;88;;then&had the gall to pass the blame for their&inhuman deeds off on their Darcsen slaves.;Poi&hanno avuto il coraggio di dare la colpa per loro&compivano azioni disumane sui loro schiavi Darcsen.
1060;4420;86;;Darcsens have borne that stigma ever since,&while the Valkyrur became godlike saviors.;I Darcsen hanno portato con s< questo stigma da allora,&mentre le Valchirie divennero dei salvatori simili a degli dei.
1076;4512;45;;The victors simply rewrote the history books.;I vincitori hanno semplicemente riscritto i libri di storia.
