1096;5188;42;;I'm sorry, Welkin, I...&I'm pulling out...;Je suis d<sol<, Welkin...&Je me retire...
1112;5236;58;;Rrgh, this is embarrassing...&Sorry, boss. I'm outta here.;Rrgh, c'est embarrassant...&D<sol<, patron. Je fous le camp.
1128;5300;59;;Rrgh, damn it!&The rest is up to you, boss. I'm retreating.;Rrgh, bon sang!&Le reste est = vous, patron. Je bats en retraite.
1144;5364;32;;Sorry...&I've got to bail out...;D<sol<...&Je dois me sauver...
1160;5404;56;;The sky looks... so close...&I can... almost touch it...;Le ciel semble... si proche...&Je peux...presque le toucher... 
1176;5468;70;;This never woulda... happened if...&I hadn't been a... shocktrooper...;Ce ne serait... jamais arriv< si...&Je n'avais pas <t< un... Commando...
1192;5544;80;;Didn't have much... longer anyhow...&I'd rather go out... fightin' for Gallia...;N'en avait plus...  pour longtemps de toute facon...&Je pr<f>re partir... en me battant pour Gallia...
1208;5632;62;;Just... once in my life, I...&I wanted to ride... in a tank...;Juste... une fois dans ma vie, je...&je voulais monter... dans un char...
1224;5700;56;;Boss Gunther, it's... up to you...&Beat 'em... for me...;Patron Gunther, c'est... = vous...&Battez les... pour moi...
1240;5764;73;;I... I'm dying, aren't I...?&Hope I come back as... less of a screw-up...;Je... je suis en train de mourir, non...?&J'esp>re que je reviendrais comme... moins rat<...
1256;5844;64;;Heh... Sorry, Aika...&Looks like... my adventure ends... here...;Heh... D<sol<, Aika...&On dirait que... mon aventure se termine... ici...
1272;5916;43;;Ahh... Karl...&I love you... I'll always...;Ahh... Karl...&je t'aime... je serai toujours...
1288;5964;78;;Shooting guns is... lame, eh?&Hurts to shoot people... hurts to... get shot...;L'arme = feu c'est...Une blague, hein? Blesse quand on tire&sur les gens... blesse quand on ... se fait tirer dessus...
1304;6048;75;;A star never... really dies...&She just waits for... her big... comeback...;Une <toile ne meurt jamais... vraiment...&Elle attend juste pour... son grand retour...
1320;6128;73;;Welkin? Help, I'm scared...&Please don't let me... I don't want to die...;Welkin? Au secours, j'ai peur...&S'il te plait ne me laisse pas... Je ne veux pas mourir...
1336;6208;57;;Damn you... Imps...&I'll haunt the... filthy lot of ya...;Maudit soyez-vous... Imps...&Je vais hanter les... Crasseux que vous $tes...
1352;6272;78;;Ugh, if I knew it'd... come to this, I...&would've stayed at home in... bed...;Ugh, si j'avais su que ca... allait aboutir = cela,&je ... serais  rester = la maison au... lit...
1368;6356;84;;Rrgh, didn't... train hard enough...&When I get back I'll... work out till I puke...;Rrgh, me suis pas... assez entrain<... Quand je serai de&retour, je vais y travailler... jusqu'= ce que je vomisse...
1384;6448;66;;Hah, looks like even a... veteran war hero...&can't win 'em all...;Hah, semble que m$me un v<t<ran... h<ros de guerre...&ne peut pas gagner contre eux tous...
1400;6520;79;;H-Here I thought... becoming a soldier'd...&win me points... with the ladies...;H-Ici j'ai pens<... Que devenir un soldat...&me ferait gagner des points... avec les dames...
1416;6604;82;;No, damn it... I'm just... starting here...&Hey, Welkin... gimme a... hand here...;Non, merde... Je suis juste... au d<but l=...& Hey, Welkin...file moi .. Un coup de main l=...
1432;6692;70;;I-Is this... really the punch line...?&If so, I... I'm not laughing...;E-est-ce... vraiment la chute de cette blague...?&Si oui, je... Je ne me rigole pas...
1448;6768;67;;F-Forgive me, I... I can't help...&protect you all... any longer...;P-Pardonnez-moi, je... je ne peux plus...&vous prot<ger tous... plus longtemps...
1464;6840;83;;Heh heh... I was always too impatient...&There was... no reason to die this soon...;H< h<... J'ai toujours <t< trop impatient...&Il y avait... aucune raison de mourir si tot...
1480;6928;83;;Welkin, this... this is your fault...!&Alicia darling, I... hoped I'd... see you...;Welkin, ce... c'est de votre faute...!&Alicia ch<rie, je... esp<rais que j'aurais... tu vois...
1496;7016;82;;Hope I can... make it to heaven... okay...&I've... got no sense of... direction...;J'esp>re que j'arriverais... = aller au ciel...&J'ai... aucun sens... d'orientation...
1512;7104;89;;Hope I can... make it to the afterlife... okay...&I've... got no sense of... direction...;J'esp>re que j'arriverais... bien dans l'au-del=...&J'ai... aucun sens... d'orientation...
1528;7200;78;;Welkin... dress me up... all in white...&I don't want... to be seen... like...;Welkin... Habille moi tout en blanc...&Je ne veux pas... $tre vu... comme...
1544;7284;84;;This is why I... detest war...&Too many have... already killed and... been killed...;C'est pourquoi je d<teste... la guerre...&Trop de gens ont d<j= tu<... et... ont <t< tu<s...
1560;7376;83;;Wow, my... My body feels so light...&I feel like... I could dance like... a swan...;Wow, mon... Mon corps se sent si l<ger...&Je me sens comme... Je pouvais danser comme... un cygne.
1576;7464;71;;You know, Welkin... I...&I always thought you and... you and I might...;Tu sais, Welkin... Je...&J'ai toujours pens< que toi  et... toi et moi pourrions...
1592;7540;54;;Ugh... sooo lame...&I'm, like... totally dying here...;Ugh... trooop bidon...&Je suis, on dirait... totalement en train mourir ici...
1608;7600;64;;I can't... leave you, Vyse...&Wonder if I'll... be a... ghost...;Je ne peux pas... te quitter, Vyse...&me demande si je vais... $tre un fantome...
1624;7672;73;;Nngh... Largo, I'd always... hoped...&your chest could... be my pillow...;Nngh... Largo, j'avais toujours esp<r<...&que votre poitrine aurait pu $tre... mon oreiller...
1640;7752;42;;Lieutenant, sir...&The rest is... up to...;Lieutenant, monsieur...&Le reste est... a vous...
1656;7800;56;;How stupid can I...&Welkin, I wish I... never met you...;Comment puis je $tre si stupide... &Welkin, j'aimerais... ne jamais t'avoir rencontr<...
1672;7864;64;;No... Please, no...&I don't want to die... I don't... want to...;Non... S'il vous plait, non...&Je ne veux pas mourir... Je ne veux pas...
1688;7936;69;;Boss... everybody... I'm sorry...&Looks like I'm... going on ahead...;Patron... tout le monde...&Je suis d<sol<... On dirait que je pars... en avance...
1704;8012;69;;Ha ha... Guess this is... what I get for...&enlisting... on a whim...;Ha ha... suppose que c'est... ce que je recois pour...&m'$tre enrol<... sur un coup de t$te...
1720;8088;80;;This is what... not enough muscle... gets you...&Let this be a... a lesson to...;C'est ce que... pas assez de muscle... vous inflige...&Que ce soit une... une lecon =...
1736;8176;56;;S-Sorry, fellas...&I can't look after you... any more...;D-d<sol<, les gars...&je ne peux pas m'occuper de vous... plus...
1752;8240;53;;Mmm... All of a sudden I...&I feel... so... sleepy...;Mmm... Tout d'un coup, je ai...&je me sens... si... fatigu<...
1768;8300;59;;What a... waste...&Now I can't... collect my... paycheck...;Quelle... pertes...&Maintenant, je ne peux pas... toucher ma paie...
1784;8364;46;;Am I... dying...?&Not that I... really care...;Suis-je en train de mourir...?&Non pas que je... m'en pr<occupe...
1800;8416;63;;Lynn... Lynn...?!&I hoped I'd... get a chance to... say good...;Lynn... Lynn...?!&J'esp<rais que j'aurais... eu la chance de... dire bon...
1816;8484;65;;I'm coming, Death...&To claim eternal peace in... your embrace...;J'arrive, la Mort...&Pour r<clamer la paix <ternelle dans... ton <treinte...
1832;8556;82;;Ahh... Alicia...? Miss Alicia, where...&Where are you? I... I can't see a thing...;Ahh... Mlle Alicia? Ou $tes-vous?&Je ne peux plus... rien voir.
1848;8644;67;;Am... I going to die...?&I guess that... saves me some...trouble...;Am... Je vais mourir...?&Je suppose que... me sauve de quelques... ennuis...
1864;8716;69;;I-I pray that... my remains serve...&as a cornerstone for... peace...;Je prie pour que... mes restes servent...&comme fondation pour... la paix...
1880;8792;70;;Oh, good, it's... only me... dying.&Finally, my... luck has changed...;Oh, bon, c'est... seulement moi... mourir.& Finalement, ma... chance a tourn<...
1896;8868;79;;I'm not... dying on some sickbed...&That makes this... All of it... worth it...;Je ne suis pas... en train de mourir... sur un lit de malade...&Ce qui fait que... tout cela en... valait la peine...
1912;8952;78;;Emile? Emile, where... Where are you?&I'm scared... C-Come stay... by... me...;Emile? <mile, ou... Ou es-tu?&J'ai peur... V-Vient ... pr<s...  de moi...
1928;9036;88;;Ugh! I became a... sniper to... stay out of the...&line of fire... Damn you... Welkin...;Ugh! Je suis devenu un... sniper pour... rester &en dehors de la ligne de feu... Soit maudit... Welkin...
