804;3728;91;;We've been given orders for our next mission.&The militia's taking back the city of Fouzen.;Nous avons recus nos ordres pour notre prochaine mission.&La milice doit reprendre la ville de Fouzen.
820;3824;70;;Fouzen's that big industrial city with all&those ragnite mines, right?;Fouzen est cette grande ville industrielle avec toutes ces&mines de ragnite, n'est ce pas ?
836;3900;85;;Yes. If we manage to reclaim it,&it'll be a shot in the arm to Gallia's productivity.;Oui. Si nous r<ussissons = la reconqu<rir, ce sera un&coup de fouet = la productivit< de Gallia.
852;3992;39;;Sounds good. So, what's the plan, boss?;Ca a l'air bien. Alors, quel est le plan, patron ?
868;4036;77;;The militia will break up into squads&and set up a perimeter around the city.;La milice va se diviser en escouades et mettre en place&un p<rim>tre autour de la ville.
884;4120;61;;Once that's set, Squad 7 takes the point.&Here, look at this.;D>s que c'est fait, l'Escouade 7 prend le relais.&Ici, regardez-ca.
900;4188;24;;An armored rail vehicle?;Un v<hicule ferroviaire blind<?
916;4220;92;;Right. They installed it to defend their hold on the city.&Now our mission is to destroy it.;Exact. Ils l'ont install< pour d<fendre leur mainmise&sur la ville. Notre mission est de le d<truire.
932;4320;74;;Yeah, okay, so we destroy it... Any idea&HOW we take on a beast like that?;Ouais, ok, donc nous le d<truisons... Une id<e de COMMENT&nous allons nous y prendre avec une b$te comme ca ?
948;4400;78;;Gonna take a lot more than a pack of soldiers&marchin' at it to do that, boss.;Ca va prendre bien plus qu'un paquet de soldats marchant&contre lui pour le faire, patron.
964;4484;54;;Don't worry.&We've got some hefty support on this one.;Ne vous inqui<tez pas. Nous avons un&soutien costaud sur celui-ci.
980;4544;18;;Support? Like who?;Soutien? De qui?
996;4568;77;;You know that Darcsens from Empire-held areas&have been brought there, right?;Vous savez que les Darcsens des r<gions tenues par&l'Empire ont <t< emmen<s ici, n'est ce pas ?
1012;4652;27;;...I've heard stories, yes.;...J'ai entendu des histoires, oui.
1028;4684;83;;That they're being used as forced labor in the&ragnite mines and weapons factories.;Qu'ils sont utilis<s comme travailleur forc< dans les&mines de ragnite et les usines d'armement.
1044;4772;80;;According to Captain Varrot, one of the men in&the camps is acting as our agent.;Selon le Capitaine Varrot, un des hommes dans les camps&agit comme notre agent.
1060;4860;78;;Here I get my hopes up, and it's just some dark-hair?&Got any more great news?;L= j'avais bon espoir et finalement c'est juste quelques&noirauds? D'autres grandes nouvelles de ce style?
1076;4944;25;;What do you mean by that?;Qu'entends-tu par l= ?
1092;4976;80;;Hmph. I'm just sayin' I hope this guy's not as&stubborn as someone ELSE we know.;Hum. Je dis juste que j'esp>re que ce type n'est pas aussi&t$tu que QUELQU'UN d'autre que nous connaissons.
1108;5064;85;;Please stop judging people solely by your preconceptions.&All Darcsens are different.;S'il te plait arr$tes de juger les gens uniquement par tes&id<es pr<concues. Tous les Darcsens sont diff<rents.
1124;5156;71;;Sure coulda fooled me.&I couldn't tell you dark-hairs apart if I tried!;Sur pourrait m'$tre plant<. Je ne peux pas le dire&avec les noirauds = part si j'ai essay< !
1140;5232;50;;I don't believe you have ever really tried, Rosie.;Je ne crois pas que tu aies jamais vraiment essay<, Rosie.
1156;5288;19;;No you just didn't!;Non tu as tort!
1172;5312;28;;Ugh... Just drop it already!;Pouah... Laissez tomber d<j= !
1188;5348;90;;We're soldiers. We'll do our best out there.&If the orders say work with a Darcsen, we do.;On est des soldats. On fera de notre mieux l=-bas. Si les&ordres disent de travailler avec un Darcsen, on le fera.
1204;5444;84;;That said, I ain't makin' any promises if&this guy turns out to be useless, ya hear?;Cela dit, je ne promets rien si&ce type s'av>re inutile, tu entends?
1220;5536;78;;Well, we can't know for sure until we meet him,&but the mission hinges on him.;Bien, nous ne pouvons pas le savoir = coup sur jusqu'= ce&que nous le rencontrions, mais la mission d<pend de lui.
1236;5620;74;;We begin the march on Fouzen at first light.&The attack begins at sundown.;Nous commencons la marche sur Fouzen au point du jour.&L'attaque commencera au coucher du soleil.
1252;5700;33;;Ugh... This stench is unbearable.;Pouah... Cette odeur est insupportable.
1268;5740;49;;Please... Some food, sir...&E-even water would...;S'il vous plait... Un peu de nourriture, monsieur...&M-m$me de l'eau irait...
1284;5796;19;;Keep your distance!;Gardez vos distances!
1300;5820;5;;Eagh!;Eagh!
1316;5832;33;;Presumptuous dark-hair... Filthy.;Noirauds  pr<somptueux... Crasseux.
1332;5872;44;;Where is the one responsible for this hovel?;Ou est celui qui est responsable de ce taudis?
1348;5924;12;;...You rang?;... Vous avez sonn< ?
1364;5944;64;;I hear a worker in sector D has been&disobeying his work orders.;J'ai entendu qu'un travailleur dans le secteur D&a d<sob<i = ses ordres de travail.
1380;6016;42;;Would you care to explain this infraction?;Pourriez-vous nous expliquer cette infraction?
1396;6064;74;;He's not disobeying you,&he's been sick as a dog for a couple of days now.;Il ne veut pas vous d<sob<ir, il a <t< malade comme&un chien depuis quelques jours maintenant.
1412;6144;86;;Folks from other camps working D sector have&gotten sick lately, too. One's in a coma.;Les gens des autres camps de travail du secteur D ont aussi&<t< malade ces derniers temps. Une est dans le coma.
1428;6236;88;;That's where they handle ragnite refinery.&Sure the toxic exhaust's being handled right?;C'est l= qu'ils g>rent le raffinage de la ragnite. $tre vous&sur que l'aspiration des toxiques fonctionne correctement?
1444;6332;83;;Hmph. That's no concern of yours or mine.&You animals need only be silent and obey.;Hmph. C'est pas mon souci, ni le votre. Vous animaux devez&seulement vous taire et ob<ir.
1460;6420;30;;...Let's think of it this way.;... Pensons-y de cette facon.
1476;6456;88;;You drive them to death and the work stops getting done.&That doesn't help you much, eh?;Vous les conduisez = la mort et le travail arr$te d'$tre&fait. Cela ne vous aidera pas beaucoup, eh ?
1492;6552;6;;......;......
1508;6564;79;;I'll let you know as soon as he can work.&Think you could let him rest for now?;Je vous le ferai savoir d>s qu'il pourra travailler.&Pourriez vous lui permettre de se reposer pour l'instant ?
1524;6648;64;;...Feh, very well.&Have him return to work the minute he's able.;... Feh, tr>s bien. Demandez-lui de retourner au travail&= la minute ou il en sera capable.
1540;6720;66;;And remember,&no one would miss the likes of a few of you maggots.;Et n'oubliez pas, personne ne regrettera des gens&comme vous, asticots.
1556;6792;22;;What the hell is this?;Qu'est-ce que c'est?
1572;6820;13;;Ahh... hey...;Ahh ... hey ...
1588;6840;7;;Zaka...;Zaka ...
1604;6852;49;;What brings you folks here? And how'd you get in?;Qu'est-ce qui vous am>ne ici?&Et comment $tes-vous entr<?
1620;6908;75;;Welkin Gunther is my name.&I was told there was a militia sympathizer here.;Welkin Gunther est mon nom. On m'a dit qu'il y avait ici&un sympathisant de la milice.
1636;6988;20;;Well ya heard right.;Eh bien, t'as bien entendu.
1652;7016;21;;Welkin, I'm your guy.;Welkin, je suis votre gars.
1668;7044;32;;I'm Zaka, it's nice to meet you.;Je suis Zaka, c'est agr<able de vous rencontrer.
1684;7084;64;;Hey pumpkin,&I've got to talk some adult stuff with these folks.;Hey citrouille,&j'ai = parler de trucs d'adulte avec ces gens.
1700;7156;46;;Would you be a good girl and go to bed for me?;Veux-tu $tre une gentille fille et aller au lit pour moi ?
1716;7208;19;;Okay... Good night.;Okay ... Bonne nuit.
1732;7232;33;;She's sweet. She your kid sister?;Elle est mignonne. C'est votre petite soeur?
1748;7272;69;;No. Both her parents died a while back.&They were victims of torture.;Non. Ses deux parents sont morts il y a quelque temps.&Ils ont <t< victimes de torture.
1764;7348;31;;Torture?! That's just horrible!;Torture? ! C'est tout simplement horrible !
1780;7384;36;;Listen, we have a lot of work to do.;Ecoutez, nous avons beaucoup de travail = faire.
1796;7428;29;;Follow me, let's get started.;Suivez-moi, nous allons commencer.
1812;7464;108;;As you can see, Fouzen's factories are located on the&canyon's edge, split between an upper and lower level.;Comme vous le voyez, les usines de Fouzen sont sur les bords&du canyon, r<partis entre un niveau sup<rieur et inf<rieur.
1828;7580;55;;There's an armored train that services those factories.;Il y a un train blind< qui dessert ces usines.
1844;7640;65;;It moves on rails built into the upper levels,&shooting downward.;Il se d<place sur des rails construits dans les niveaux&sup<rieurs, tirant vers le bas.
1860;7712;72;;If it's up there, it's completely out of our range.&How do we attack it?;Si c'est l=-haut, c'est compl>tement hors de notre port<e.&Comment pouvons-nous l'attaquer?
1876;7792;56;;Glad you asked. We take it down with this little wonder.;Content que vous l'ayez demand<.&Nous le descendrons avec cette petite merveille.
1892;7856;110;;It's a ragnite bomb. I made it myself. I've been sneaking&spare parts from under the Empire's watch for weeks.;C'est une bombe ragnite que j'ai fait moi-m$me.J'ai r<cup<r<&furtivement des pi>ces de rechange depuis des semaines.
1908;7972;26;;I can guarantee its power.;Je peux vous garantir sa puissance.
1924;8004;46;;You think one bomb's gonna blow this thing up?;Vous croyez qu'une bombe va exploser cette chose?
1940;8056;41;;I'm not proposing we use it on the train.;Je ne propose pas que nous l'utilisions sur le train.
1956;8104;18;;We use it on this.;Nous l'utiliserons sur ca.
1972;8128;86;;I get it. We take out the rails.&Then the train drops into the canyon from the bridge.;Je comprends. Nous d<gommons les rails.&Le train tombe alors du pont dans le canyon.
1988;8220;53;;Exactly. You can leave the setting of the bomb to me.;Exactement.&Vous pouvez me laisser la mise en place de la bombe.
2004;8280;97;;I want all of you to provide a diversion so I can get in&there and attach the package to a strut.;Je voudrais que tous vous fassiez diversion, afin de pouvoir&y aller et attacher le paquet = une pile du pont.
2020;8384;51;;Once I've wired it and gotten a safe distance away,;Une fois que je l'aurais cabl< et&pris une distance de s<curit<,
2036;8440;70;;I'll give you a signal then you'll detonate it&and destroy the bridge.;Je vous donnerai un signal, alors vous le ferez exploser&et d<truirez le pont.
2052;8516;19;;Right. Sounds good.;Ok. ca a l'air bien.
2068;8540;51;;Did you have any questions about the mission then? ;Avez-vous avez des questions sur la mission alors?
2084;8596;15;;No... I got it.;Non... J'ai compris.
2100;8616;24;;Is there something else?;Y a-t-il quelque chose d'autre ?
2116;8648;13;;...Forget it.;...N'y pense plus.
2132;8668;19;;Oh... I get it now.;Oh... Je crois avoir compris.
2148;8692;65;;You're wondering if you can trust me because&I'm a Darcsen, yeah?;Vous vous demandez si vous pouvez me faire confiance parce&que je suis un Darcsen, oui ?
2164;8764;6;;......;......
2180;8776;56;;If you don't mind me asking, tell me something you like.;Si cela ne vous d<range pas que je le demande,&dites-moi quelque chose que vous aimez.
2196;8840;5;;What?;Quoi?
2212;8852;56;;Something you enjoy.&There's got to be something, right?;Quelque chose que vous appr<ciez.&Il doit y avoir quelque chose, non?
2228;8916;66;;Uh... Singing, I guess.&I like to sing, and listen to other folks.;Euh ... Chanter, je suppose.&J'aime chanter et <couter d'autres gens.
2244;8988;90;;A musician, huh? Nice. I like to sing, too.&Nothing beats a nice tune and a little stroll.;Un musicien, hein ? Sympa. J'aime chanter, aussi.&Rien ne vaut un air agr<able et une petite promenade.
2260;9084;80;;Music can pick you up or make you cry.&Anthems can drive a whole country to war.;La musique peut vous r<jouir ou vous faire pleurer. Les&hymnes peuvent conduire un pays entier = la guerre.
2276;9172;88;;That's the great thing about music. Variety.&Every song is different, but it's all good.;C'est la grande chose au sujet de la musique. La vari<t<.&Chaque chanson est diff<rente, mais c'est bien.
2292;9268;48;;...Yeah, I guess so.&So what are you gettin' at?;...Oui, je pense aussi. Donc ou cela nous am>ne ?
2308;9324;64;;If you appreciate diversity in music,&why hate all the Darcsens?;Si vous appr<ciez la diversit< dans la musique,&pourquoi hair tous les Darcsens?
2324;9396;5;;What?;Quoi?
2340;9408;85;;There's plenty of races in the world.&Each has its traits, but people are all unique.;Il y a beaucoup de races dans le monde.Chacunes ont&leurs sp<cificit<s, mais les gens sont tous uniques.
2356;9500;76;;Just like with music, they've all got their good points.&I think so, anyway.;Tout comme avec la musique, ils ont tous leurs bons cot<s.&Je le pense, en tout cas.
2372;9584;6;;......;......
2388;9596;55;;Singing's more fun with a chorus, right?&I agree, Zaka.;Plus de plaisir en chantant dans une chorale?&Je suis d'accord, Zaka.
2404;9656;87;;There are over 30,000 kinds of beetles in the world,&each with its own characteristics.;Il y a plus de 30 000 types de col<opt>res dans le monde,&chacuns avec ses propres caract<ristiques.
2420;9748;26;;It's the same for us, too.;C'est la m$me chose pour nous, aussi.
2436;9780;44;;Ugh, another one of the boss's nature talks.;Ugh, une autre discussion nature du patron.
2452;9832;24;;Beetles...? Haa hah hah!;Col<opt>res... ? AHA hah hah !
2468;9864;87;;Wow, that's a new one. I never heard a man&compare people to bugs in a good way before.;Hou la, c'est un nouveau. Je n'ai jamais entendu un homme&comparer les gens aux insectes d'une bonne facon auparavant.
2484;9956;81;;I'd have to agree though. Bickering won't do us any good.&Let's try to make nice.;Je suis bien d'accord cependant. Les querelles ne nous&feront aucun bien. Essayons de faire bien.
2500;10044;8;;...Hmph.;... Hum.
2516;10060;78;;Okay, the operation begins tomorrow at dawn.&I want everyone ready for combat.;D'accord, l'op<ration commence demain = l'aube.&Je veux que chacuns soient pr$t pour le combat.
2532;10144;6;;......;......
2548;10156;36;;Hey, why the long face? You worried?;Hey, pourquoi faire cette t$te?   Etes-vous inqui>te ?
2564;10200;13;;Oh, Mr. Zaka.;Oh, M. Zaka.
2580;10220;26;;I just can't believe it...;Je ne peux pas le croire ...
2596;10252;13;;Believe what?;Croire quoi?
2612;10272;90;;I'd heard stories of the concentration camps.&About the harsh labor forced upon detainees.;J'avais entendu des histoires sur les camps de concentration&Sur le travail forc< impos< aux d<tenus.
2628;10368;72;;But seeing it happen in person, I...&It just seems too cruel to be true.;Mais le voir en personne, je ... &cela semble tout simplement trop cruel pour $tre vrai.
2644;10448;5;;Yeah.;Ouais.
2660;10460;22;;But this is the truth.;Mais c'est la v<rit<.
2676;10488;4;;I...;Je...
2692;10500;63;;The world is no friend of the Darcsens.&That's the truth of it.;Le monde n'est pas un ami des Darcsens.&C'est la r<alit< de ceci.
2708;10568;73;;And this war's stirred up prejudice in people,&so they behave inhumanely.;Et cette guerre a attis< les pr<jug<s chez les gens,&alors ils se comportent de facon inhumaine.
2724;10648;6;;......;......
2740;10660;85;;I can sympathize with wanting to look away,&but facing the truth makes a person grow.;Je peux comprendre que l'on veuille regarder ailleurs,&mais faire face = la v<rit< fait grandir une personne.
2756;10752;11;;Mr. Zaka...;M. Zaka ...
2772;10768;89;;And hey, we're still young! Let's enjoy life!&It's up to us to change other folks' minds.;H<, nous sommes encore jeunes! Profitons de la vie!&C'est = nous de changer l'<tat l'esprit des autres gens.
2788;10864;41;;Yes... You're right.&Thank you, Mr. Zaka.;Oui ... Vous avez raison.&Merci, Monsieur Zaka.
2804;10912;84;;As long as we don't stop reaching out,&the day will come when others will accept us.;Aussi longtemps que nous n'arr$tons pas de tendre la main,&le jour viendra ou les autres nous accepteront.
2820;11004;8;;Right-o.;Exact.
2836;11020;83;;...But for now, it's late. The mission starts at dawn.&Make sure you get some rest.;... Mais pour l'instant, il est tard. La mission commence&= l'aube. Assurez-vous de vous reposer un peu.
2852;11108;29;;I will. Good night, Mr. Zaka.;J'y vais. Bonne nuit, M. Zaka.
2868;11144;27;;Why... why murder everyone?;Pourquoi... Pourquoi tuer tout le monde ?
2884;11176;81;;They forced everyone to go into this building,&then set it on fire... for what...;Ils ont forc< tout le monde = aller dans ce batiment,&puis y ont mis le feu... pourquoi...
2900;11264;4;;...!;...!
2916;11276;21;;She was just a kid...;C'<tait juste une gosse...
2932;11304;30;;Somebody tell me who did this!;Que quelqu'un me dise qui a fait cela!
2948;11340;35;;I'll tear their stinkin' heads off!;Je vais leur arracher leurs t$tes puantes!
2964;11380;31;;And what would that accomplish?;Et qu'est-ce que ca va changer?
2980;11416;21;;Revenge, that's what!;Vengeance, voila ce que c'est!
2996;11444;76;;Fight fire with fire... an eye for an eye...&Didn't enough people die today?;Combattre le feu avec le feu... oeil pour oeil... N'avons&nous pas eu assez de gens qui sont morts aujourd'hui?
3012;11528;95;;Even if our traditions lead us to death at the hands of&others, we don't respond with violence.;M$me si nos traditions nous conduisent = la mort aux mains&d'autres, nous ne r<pondons pas avec violence.
3028;11628;72;;When we die, we die for peace.&That is how the Darcsen live their lives.;Quand nous mourons, nous mourons pour la paix.&Voil= comment les Darcsens vivent leur vie.
3044;11708;36;;Now those lives are gone. Forever...;Maintenant, ces vies ont disparu. Pour toujours...
3060;11752;6;;......;......
3076;11764;13;;What -- why??;Quoi - pourquoi ??
3092;11784;10;;Nn... ngh!;Nn ... ngh!
3108;11800;83;;I could hate them, maybe even kill them.&But that wouldn't bring those people back.;Je pourrais les hair, peut-$tre m$me les tuer.&Mais ce n'est pas ca qui ram>nera ces personnes.
3124;11888;75;;All I can really do is try to survive&and help the ones who are still here.;Tout ce que je peux vraiment faire est d'essayer de survivre&et aider ceux qui sont toujours l=.
3140;11968;11;;Ngh... rgh!;Ngh... rgh!
3156;11984;7;;Wha...!;Qu...!
3172;11996;8;;Rosie...;Rosie...
3188;12012;19;;Rosie... Thank you.;Rosie ... Merci.
3204;12036;5;;Sure.;Sur.
3220;12048;56;;There could be other survivors!&Everybody, help us look!;Il pourrait y avoir d'autres survivants!&Tout le monde, aidez-nous = regarder !
3236;12112;212;;"Thanks in part to Squad 7's efforts, militia&forces reclaimed the city of Fouzen. Returning&from battle, the squad's members enjoyed a&brief and well-deserved respite.&&       Irene Koller, ""On the Gallian Front""";En partie grace aux efforts de l'Escouade 7,&les forces de la milice a r<cup<r< la ville&de Fouzen. De retour de la bataille, les&membres de l'Escouade ont appr<ci< un bref&r<pit bien m<rit<.&&Irene Koller, £Sur le Front Gallien£
3252;12332;72;;I was walkin' across base just now and the&guys from Squad 2 stopped me.;J'<tais en train de marcher dans la base tout = l'heure&et des gars de l'Escouade 2 m'ont arr$t<.
3268;12412;67;;They said everybody felt like we got Fouzen&back because of us 7's!;Ils ont dit que tout le monde pense que si nous avons&r<cup<rer Fouzen c'est grace = nous les 7s!
3284;12484;63;;Well, yeah. We took down that train, after all.&I want a medal!;Bien, ouais. Nous avons descendu ce train, apr>s tout.&Je veux une m<daille !
3300;12552;41;;I wonder how Zaka and everyone are doing.;Je me demande comment vont Zaka et tout le monde.
3316;12600;84;;I hear most of the detainees've either stayed&on in Fouzen or evacuated to Randgriz.;J'ai entendu dire que la plupart des d<tenus sont rest<s&= Fouzen ou ont <t< <vacu<s vers Randgriz.
3332;12692;44;;Oh. Well, I hope they're all doing well now.;Oh. Eh bien, j'esp>re qu'ils vont tous bien maintenant.
3348;12744;3;;Yo!;Yo!
3364;12752;11;;M-Mr. Zaka?;M-Monsieur Zaka?
3380;12768;24;;Huh? Wait, that uniform!;Hein ? Attend, cet uniforme !
3396;12800;62;;Oh, this? As of today, I'm a Gallian militia man,&same as you.;Oh, cela ? A compter d'aujourd'hui, je suis un homme&de la milice de Gallia, comme vous.
3412;12868;66;;They put me in your squad,&so we'll be seeing a lot of each other.;Ils m'ont mis dans votre escouade,&donc nous nous verrons beaucoup.
3428;12940;82;;Wait just a... Can you even fight?&What was all that about living the Darcsen way?;Attend juste un... Peux-tu m$me te battre ? Qu'en est&il de la mani>re de vivre des Darcsens ?
3444;13028;80;;Eh, don't sweat the details, right?&And I've got experience as a tank commander.;Eh, ne te prend pas la t$te sur des d<tails, ok?&Et j'ai l'exp<rience comme un commandant de char.
3460;13116;80;;My ride's on the smallish side,&but you can leave the ground unit support to me.;Mon exp<rience n'est pas <tendue, mais vous pouvez me&laisser l'unit< de soutien au sol.
3476;13204;89;;And I thought your boss was pretty righteous.&I figured I'd tag along and see for myself.;Et j'ai pens< que votre patron <tait quelqu'un de juste.&J'ai pens< que je pourrais le suivre et le voir de mes yeux.
3492;13300;9;;What, me?;Quoi, moi?
3508;13316;73;;We didn't get to talk much,&but you've got a fresh perspective, you know?;Nous n'avons pas pu parler beaucoup, mais tu as un&point de vue rafraichissant, tu sais?
3524;13396;77;;Hmm... I guess so?&I don't think I'm much different than other folks, though.;Hmm ... Je pense ainsi? Je ne pense pas que je sois tr>s&diff<rent des autres personnes, cependant.
3540;13480;29;;Welkin... You're so clueless.;Welkin ... Tu es tellement d<concertant.
3556;13516;51;;Anyhow, I'm excited to join the team!&Haah hah hah!;En tout cas, je suis tr>s heureux de rejoindre l'<quipe!&HaaH hah hah !
3572;13572;7;;Sigh...;Soupir...
3588;13584;0;;;
3604;13592;0;;;
3620;13600;0;;;
3636;13608;0;;;
3652;13616;0;;;
3668;13624;0;;;
3684;13632;0;;;
3700;13640;0;;;
3716;13648;0;;;
