160;508;56;;Up on the Marmota's deck, eh? &Nice spot for a showdown.;Sur le pont du Marmota, hein?&Jolie place pour une confrontation.
176;572;37;;It's just a shame we got no audience.;C'est juste dommage qu'il n'y ait aucun public.
192;616;61;;My Shamrock's chomping at the bit for a piece&of this action.;Mon Shamrock est impatient d'en d<coudre.
208;684;61;;My Shamrock's chomping at the bit for a piece&of this action.;Mon Shamrock est impatient d'en d<coudre.
224;752;43;;The Edelweiss is also all ready to go, sir.;L'Edelweiss est pr$t lui aussi, chef.
240;800;36;;We're ready for your orders, Welkin!;On est pr$ts = recevoir tes ordres, Welkin!
256;844;84;;Okay! Let's get started, 7's.&Our target is the enemy commander, Maximilian himself!;Bien! D<butons, les 7s. Notre cible est&le commandant ennemi, Maximilian en personne!
272;936;8;;Gngh...!;Gngh...!
288;952;33;;Yes! That one managed to connect!;Oui! Celui-l= a fait mouche!
304;992;66;;So he was using the towers to induce an&artificial Valkyria state!;Donc il utilisait les tours pour se mettre&dans un <tat de Valkyria artificiel!
320;1064;70;;All right, everybody!&Keep your sights trained on those energy towers!;Tr>s bien, tout le monde!&Gardez un oeil sur ces tours d'<nergie!
336;1140;9;;Gruhaugh!;Gruhaugh!
352;1156;25;;You... You filthy vermin!;Vous... Mis<rable vermine!
368;1188;82;;Very well. We shall see how you fare once the&power output is raised to its limit!;Tr>s bien, Nous allons voir comment vous vous en sortez&une fois que la puissance sera augment<e = son maximum!
384;1276;28;;Graaaaaaaah!&Nrrruuuoooaagh!;Graaaaaaaah!&Nrrruuuoooaagh!
400;1312;73;;Impossible! Ours is the power of the Valkyrur!&How... how are We beaten?!;Impossible! Notre pouvoir est celui des Valkyrur!&Comment... Comment pouvons Nous $tre vaincus?!
416;1392;74;;Maximilian, you lost the moment you began to&rely on the Valkyrur's power!;Maximilian, vous avez perdu au moment ou vous $tes&devenu d<pendant du pouvoir des Valkyrur!
432;1472;59;;Heh heh heh heh heh...&Such attacks cannot harm a Valkyria.;Ha ha ha ha ha...&De telles attaques ne peuvent pas blesser de Valkyrur.
448;1536;57;;Sir!&Energy is flowing from those towers into Maximilian.;Chef!&De l'<nergie est transmise de ces tours = Maximilian.
464;1600;91;;It's possible that their high energy output is&allowing him to simulate the Valkyria state!;Il est possible que leur haut rendement <nerg<tique&lui permet de simuler l'<tat de Valkyria!
480;1696;90;;Then if we destroy the towers and cut off that&energy supply, it might disable his shield.;Alors, si on d<truit les tours et qu'on coupe l'arriv<e&d'<nergie, ca pourrait d<sactiver son bouclier.
496;1792;55;;Everybody, target the towers supplying him with energy!;Vous tous, ciblez les tours lui apportant de l'<nergie!
