488;2148;0;;;
504;2156;51;;Squad 7 of Regiment 3. My first impression... good!;Escouade 7 du R<giment 3. Ma premi>re impression ... bonne!
520;2212;84;;Lieutenant Welkin Gunther, Squad Leader.&Next in Command, Sergeant Alicia Melchiott.;Lieutenant Welkin Gunther, chef d'escouade. Suivante dans la&ligne de commandement, le sergent Alicia Melchiott.
536;2304;85;;That lieutenant looks softer than I'd expect for the&son of the late General Gunther.;Ce lieutenant semble plus doux que je m'y attendais&pour le fils de feu le g<n<ral Gunther.
552;2396;78;;And her... her hometown is Bruhl. Same as Gunther.&Could be childhood friends?;Et sa... sa ville natale est Bruhl. La m$me que Gunther.&Peut-$tre des amis d'enfance?
568;2480;60;;Hee hee... but if I'm lucky they were childhood sweethearts.;H< h<...&mais si j'ai de la chance ils ont un amour d'enfance.
584;2548;47;;We'll just have to find out how close they are.;Nous devrons juste d<terminer&juste a quel point ils sont proches.
600;2600;68;;Next on the list, Sergeant Largo Potter and&Corporal Brigitte Stark.;Suivant sur la liste, le sergent Largo Potter&et le caporal Brigitte Stark.
616;2676;0;;;
632;2684;65;;No wait, that's right. Stark had a nickname.&Gotta jot that down.;Non, attend, c'est vrai. Stark a un surnom.&Je dois le noter .
648;2756;31;;"Goes... by... ""Rosie""... there!";"Connu ... par ... ""Rosie"" ... l=!"
664;2792;92;;Looks like those two don't trust Gunther much yet.&That could be good. Could be really good.;On dirait que ces deux ne font pas encore beaucoup confiance&= Gunther. Cela pourrait $tre bien. Vraiment tr>s bien.
680;2892;105;;Who does that leave? Right... the tank pilot,&Corporal Isara Gunther. Huh? She's the lieutenant's sister.;Qui reste-il? Bon ... le pilote du char, le caporal&Isara Gunther. Hein? Elle est la soeur du lieutenant.
696;3004;87;;Well that's strange. She looks Darcsen to me.&I wonder how that comes into the picture.;Eh bien, c'est <trange. Elle me semble $tre Darcsen.&Je me demande comment cette pi>ce va dans le puzzle.
712;3096;72;;Hee hee. You couldn't ask for a more colorful crew than&that, could you.;H< h<. On aurait pas pu demander un <quipage plus&h<t<roclite que cela, en fait.
728;3176;75;;Something tells me these guys are different than the usual&troops, somehow.;Quelque chose me dit que ces gars-l= sont diff<rents&des troupes habituelles, en quelque sorte.
744;3256;37;;May be my keen jounalistic instincts.;Peut-$tre mes instincts journalistiques passionn<s.
760;3300;10;;Well then!;Eh bien!
776;3316;64;;The truth's not gonna uncover itself.&Here I come, ready or not.;La v<rit< ne va pas se r<v<ler d'elle-m$me.&J'arrive, pr$t ou pas.
792;3388;58;;Ooh, there's Sergeant Potter, and Corporal Stark with him.;Ooh, voila le Sergent Potter,&et le caporal Stark avec lui.
808;3452;69;;Heyyy, guys! Mind if I ask a few questions?&It'll only take a second.;Heyyy, les gars! Je peux vous poser quelques questions?&Cela ne prendra qu'une seconde.
824;3528;68;;What, like an interview? What do you want to&go interviewin' us for?;Quoi, comme une interview?&Pourquoi voudriez-vous nous interviewer?
840;3604;70;;Aww, c'mon, big guy.&I bet we'd make better topics than some rich kid.;Aww, aller, grand gars. Je parie que nous ferons&un meilleur sujet que certain gosse de riche.
856;3680;88;;Wonderful. Let's start with you then, Largo.&You fought in the First Europan War, right?;Magnifique. Commencons avec vous, alors, Largo.&Vous avez combattu pendant la Premi>re Guerre Europan, non?
872;3776;82;;Yeah, been a soldier ever since, too.&I'm what you'd call a seasoned warrior, see?;Ouais, j'ai <t< un soldat depuis lors, aussi.&Je suis ce que vous appelez un guerrier aguerri.
888;3864;90;;And why did you choose to stay in the force?&Most people try to avoid the soldiering life.;Et pourquoi avez-vous choisi de rester  dans les forces?&La plupart des gens essaient d'<viter la vie de soldat.
