124;328;81;;This place is really something else.&I've never seen rocks with holes like these.;Cet endroit est vraiment pas ordinaire. Je n'ai jamais vu&des roches avec des trous comme celles-ci.
140;416;86;;Faldio was saying those holes are the result&of the same blast that scorched the area.;Faldio a dit que ces trous sont le r<sultat du m$me&souffle qui a brul< la zone.
156;508;84;;There are furrows dug into the ground, too.&It must have really been some explosion.;Il y a des sillons creus<s dans le sol, aussi.&Cela a vraiment du $tre une sacr<e explosion.
172;600;30;;Are you serious?&That's crazy!;Es-tu s<rieux?&C'est fou!
188;636;68;;Yeah, but those trenches and rock walls&should make for solid cover.;Ouais, mais ces tranch<es et parois rocheuses devraient&faire une solide couverture.
204;712;77;;On an open field like this,&we'll use whatever we can get. Squad 7, move out!;Sur un terrain degag< comme cela, nous allons utiliser&tout ce que nous pouvons. Escouade 7, en avant!
220;796;43;;It looks like the wind's really picking up.;On dirait que le vent est vraiment en train de forcir.
236;844;34;;I suspect it's a sandstorm, Welks.;Je soupconne que c'est une temp$te de sable, Welks.
252;884;81;;These badlands are infamous for sandstorms&bad enough to drop visibility to zero.;Ces badlands sont tristement c<l>bres pour leur temp$tes de&sable assez mauvaise pour faire tomber la visibilit< = z<ro.
268;972;76;;I see. That'll make it tougher to spot the&enemy until the storm blows over.;Je vois. ca va rendre plus difficile de rep<rer l'ennemi&jusqu'= ce que la temp$te ne souffle plus.
284;1056;80;;Yes, but the same applies to the enemy.&Now is our chance to advance undetected.;Oui, mais la m$me chose s'applique = l'ennemi.&Maintenant c'est notre chance d'avancer inapercu.
300;1144;89;;Hiding within the sandstorm is a valid tactic&when crossing ground with no natural cover.;Se cacher dans la temp$te de sable est une bonne tactique&quand on traverse un terrain sans couverture naturelle.
316;1240;22;;Good idea.&Thanks, Is.;Bonne id<e.&Merci, Is.
