1236;23316;4;; Yes; Oui
1316;23328;4;;  No; Non
1396;23340;26;;The disc has been removed.;Le disque a <t< retir<.
1476;23372;23;;Squad 7 Member Register;Registre des membres 7s
1556;23400;6;;Living;Vivant
1636;23412;8;;Deceased;Mort
1716;23428;1;; ; 
1796;23436;0;;Set the up/down camera controls used in combat.&Normal:   Up - Look up     Down - Look down&Reversed: Up - Look down   Down - Look up;Controle camera haut/bas utilis< en combat.&Normal:   Haut - Vue monte  Bas - Vue baisse&Reversed: Haut - Vue baisse   Bas - vue monte
1876;23576;0;;Set the left/right camera controls used in combat.&Normal:   Left - Look left    Right - Look right&Reversed: Left - Look right   Right - Look left;Controle camera gauche/droite utilis< en combat&Normal: Gauche - Vue = gauche  Droit - Vue = droite&Reversed : L'inverse                   
1956;23728;0;;Set the up/down targeting controls used in combat.&Normal:   Up - Aim up     Down - Aim down&Reversed: Up - Aim down   Down - Aim up;Controle du ciblage haut/bas  utilis< en combat.&Normal:   Haut - Viseur monte Bas - Viseur baisse&Reversed: L'inverse         
2036;23868;0;;Set the left/right targeting controls used in combat.&Normal:   Left - Aim left    Right - Aim right&Reversed: Left - Aim right   Right - Aim left;Controle du ciblage droite/gauche utilis< en combat.&Normal: Gauche-Viseur va = gauche Droite-= droite&Reversed: L'inverse           
2116;24020;0;;Set the view mode used during the enemy's phase.&Short: Watch no actions in full view&Normal: Watch some actions   Full: Watch all actionsX;Definir la vue utilis< pendant les phases ennemies&Short: Voir aucunue action en pleine vue&Normal: Voir qq actions   Full: Voir tout
2196;24164;88;;Turn on/off subtitles during movie sequences.&On: Display subtitles  Off: Hide subtitles;Mettre/enlever sous-titre pendant cinématique.&On: Les voir  Off: Pas de sous-titre
2276;24260;92;;Select voice language.&Voice language can only be changed via&£OPTIONS£ on the Title Screen.;R<glage du langage.Le Langage utilis< pour les voix ne&peut $tre r<gler que dans OPTIONS dans l'<cran titre 
2356;24360;91;;Set the volume for background music.&(Volume levels for movie sequences cannot be changed.);R<glez le volume de la musique de fond. & (Niveaux de volume pour les s<quences&vid<o ne peuvent pas $tre modifi<es.)
2436;24456;88;;Set the volume for sound effects.&(Volume levels for movie sequences cannot be changed.);R<gler le volume des effets sonores. & (Niveaux de volume pour les s<quences vid<o&ne peuvent pas $tre modifi<es.)
2516;24552;91;;Display a color bar to help calibrate your television&to an appropriate brightness setting.;Afficher une barre de couleur pour aider = calibrer votre t<l<viseur&= un r<glage de la luminosit< appropri<e.
2596;24648;45;;Restore all settings to their default values.;Restaurer tous les param>tres =&leurs valeurs par d<faut.
2676;24700;53;;Save changes to game settings&and return to the game.;Enregistrer les modifications de r<glages du jeu&et revenir au jeu.
2756;24760;45;;Restore all settings to their&default values?;Restaurer tous les param>tres =&leurs valeurs par d<faut?
2836;24812;39;;Discard changes and return to the game?;Annuler modifications et revenir au jeu?
