500;2208;70;;Paying your respects?&...Sorry, I suppose that was a foolish question.;Venu rendre un dernier hommage?...&D<sol<, je suppose que c'<tait une question stupide.
516;2284;62;;Actually, no, sir.&I'm not here visiting anyone in particular.;En fait, non, monsieur.&Je ne suis pas ici pour visiter quelqu'un en particulier.
532;2352;58;;Oh?&Then might I ask what brings you to a place like this?;Oh? Alors pourrais-je demander ce qui vous am>ne& = un endroit comme ca?
548;2416;83;;I find it sobering, standing here in front&of all those who died in the last war...;Je trouve que cela donne = r<fl<chir, debout ici en face de&tous ceux qui sont morts dans la derni>re guerre ...
564;2504;88;;That, and seeing this much death reminds me&that humans are just another part of nature.;Cela, et voir autant de mort me rappelle que les humains&sont juste une autre partie de la nature.
580;2600;85;;Don't suppose I've ever heard that before.&Judging from your clothes, you're militia?;J'avais jamais entendu ca avant.&A en juger par vos v$tements, vous $tes de la milice?
596;2692;74;;Yes, sir. Lieutenant Welkin Gunther.&I'm in charge of Squad 7, Regiment 3.;Oui, monsieur. Welkin Gunther lieutenant.&Je suis en charge de l'Escouade 7, 3ieme R<giment.
612;2772;76;;Gunther... I see, I see. Squad leader, eh?&Very impressive, for a young man.;Gunther ... Je vois, je vois. Leader d'Escouade, hein?&Tr>s impressionnant, pour un jeune homme.
628;2856;50;;Not at all, sir.&I'm still woefully inexperienced.;Pas du tout, monsieur.&Je suis toujours terriblement inexp<riment<.
644;2912;85;;One wrong order from me, and my squad could wind up here.&It's a huge responsibility.;Un mauvais ordre de ma part, et mon escouade pourrait&se retrouver ici. C'est une <norme responsabilit<.
660;3004;80;;You respect the weight of their lives...&Here, let me teach you a special order.;Vous respectez le poids de leur vie ... Tenez, laissez-moi&vous apprendre un ordre sp<cial.
676;3092;52;;An order, sir? &I'm sorry, who did you say you were?;Un ordre, monsieur?&Je suis d<sol<, qui avez-vous dit que vous <tiez?
692;3152;95;;Ha ha! Just a leftover from the last war.&I'm afraid my orders require some experience, though.;Ha ha! Juste un vestige de la derni>re guerre. Je crains que&mes ordres n<cessitent une certaine exp<rience, cependant.
708;3252;85;;I can't in good faith teach them to those&who lack the maturity to use them properly.;Je ne peux pas en toute bonne foi les enseigner = qui n'a&pas la maturit< n<cessaire pour les utiliser correctement.
724;3344;17;;Now, let's see...;Maintenant, voyons voir ...
740;3368;17;;Hello again, son.;Bonjour = nouveau, fils.
756;3392;38;;"I'll teach you ""Sniper Support"" today.";Je vais vous apprendre £Soutien Sniper£ aujourd'hui.
772;3436;77;;Use it to request backup from allied snipers,&to snipe a single enemy target.;Utilisez-le pour demander le soutien de snipers alli<es,&pour tirer sur une unique cible ennemie.
788;3520;38;;"I'll teach you ""Mortar Support"" today.";Je vais vous apprendre £Soutien Mortier£ aujourd'hui.
804;3564;66;;Use it to request a mortar strike centered around&a specific area.;Utilisez-le pour demander un bombardement de mortier&centr<e autour d'une zone sp<cifique.
820;3636;41;;"I'll teach you ""Artillery Support"" today.";Je vais vous apprendre £Soutien d'Artillerie£ aujourd'hui.
836;3684;83;;Use it to call down a barrage of artillery fire&that covers the entire combat zone.;Utilisez-le pour appeler un barrage de tirs d'artillerie&qui couvre l'ensemble de la zone de combat.
852;3772;31;;"I'll teach you ""Retreat"" today.";Je vais vous apprendre £Retraite£ aujourd'hui.
868;3808;56;;Use it to command an injured unit to pull out of combat.;Utilisez-le pour commander = une unit< bless<e&de quitter le combat.
884;3872;37;;"I'll teach you ""Medic Request"" today.";Je vais vous apprendre £Demande de Medic£ aujourd'hui.
900;3916;75;;Use it to request a medic to evacuate an&allied unit in critical condition.;Utilisez-le pour demander = un m<decin&d'<vacuer une unit< alli<e dans un <tat critique.
916;3996;39;;"I'll teach you ""Healing Request"" today.";Je vais vous apprendre £Demande Gu<rison£ aujourd'hui.
932;4040;64;;Use it to request a medic to heal a single&allied unit's wounds.;Utilisez-le pour demander = un m<decin&de gu<rir les blessures d'une seule unit< alli<e.
948;4112;32;;"I'll teach you ""Heal All"" today.";Je vais vous apprendre £Gu<rison Tous£ aujourd'hui.
964;4152;71;;Use it to request a full medical team to&heal all wounded allied units.;Utilisez-le pour demander une <quipe m<dicale compl>te&pour gu<rir toutes les unit<s alli<es bless<s.
980;4228;40;;"I'll teach you ""Awaken Potential"" today.";Je vais vous apprendre £R<veillez potentiel£ aujourd'hui.
996;4276;79;;Use it to call forth the natural potential&lying dormant inside an allied unit.;Utilisez-le pour activez le potentiel naturel&qui sommeille = l'int<rieur d'une unit< alli<e.
1012;4360;34;;"I'll teach you ""Awaken All"" today.";Je vais vous apprendre £Eveiller Tous£ aujourd'hui.
1028;4400;82;;Use it to call forth the natural potential&lying dormant inside your entire squad.;Utilisez-le pour appeler en avant le potentiel naturel qui&sommeille = l'int<rieur de l'ensemble de votre <quipe.
