640;2908;88;;Squad 7's suppression of the enemy camp on&the west bank gave us the foothold we needed.;La suppression du camp ennemi sur la rive ouest par&l'escouade 7 nous a donn< le pied = terre n<cessaire.;
656;3004;90;;Now we'll join the army's Vasel Battalion in&Operation Cloudburst to take back the bridge.;Maintenant, nous nous joindrons au Bataillon de Vasel pour&l'Op<ration Cloudburst afin de reprendre le pont.;
672;3100;87;;Militia forces will take the point, crossing the bridge&and attacking the eastern camp.;Les forces de la milices prendront la t$te, traverseront&le pont et attaqueront le camp = l'Est.;
688;3192;67;;Captain, crossing that bridge means breaching&the enemy bridgehead.;Capitaine, traverser ce pont signifie faire une br>che&dans la t$te de pont ennemie.;
704;3264;77;;What sort of on-site backup and supplies can&we expect from the army on this?;A quelle sorte de soutien sur place et r<serves&pouvons-nous esperer de l'arm<e ?;
720;3348;88;;The plan calls for the army to commence its&operation after we've struck the bridgehead.;Le plan demande que l'arm<e commencera son op<ration&qu'apr>s que nous ayons frapp< la t$te de pont.;
736;3444;62;;Wait a minute...&So we're just being offered up on a platter?!;Attendez une minute ... Donc, nous sommes juste&offert sur un plateau ?!;
752;3512;76;;I know how you feel. I felt that way&when I was a militia foot soldier, too.;Je sais comment vous vous sentez. J'ai ressenti ca quand&j'<tais un fantassin dans la milice, aussi.;
768;3596;82;;But sometimes being a soldier means taking&on tough missions. Even dangerous ones.;Mais parfois, $tre un soldat signifie d'avoir des missions&particuli>rement difficiles. M$me des dangereuses.;
784;3684;23;;...Understood, Captain.;... Compris, capitaine.;
800;3712;36;;I'm not saying you're wrong, Faldio.;Je ne dis pas que vous ayez tort, Faldio.;
816;3756;68;;Breaching that bridgehead by ourselves is...&It's going to be tough.;Briser cette t$te de pont par&nous-m$mes est... Ca va $tre difficile.;
832;3832;60;;Captain Varrot, may I go observe the area&around the bridge?;Capitaine Varrot, puis-je aller observer&la zone autour du pont ?;
848;3900;45;;Observe it? &I don't mind, but what do you...;L'observer? Cela ne me d<range pas, mais que voulez-vous...;
864;3952;7;;Welkin!;Welkin !;
880;3964;31;;Sergeant Melchiott? What is it?;Sergent Melchiott ? Qu'est-ce que c'est?;
896;4000;40;;Oh, I... Sorry to interrupt the meeting.;Oh, je ... d<sol< d'interrompre la r<union.;
912;4048;72;;We're finished, it's fine. Now I assume&there's a reason for your visit?;Nous avons termin<, c'est bon. Maintenant, je suppose&qu'il y a une raison = votre venue ?;
928;4128;13;;Yes, Captain.;Oui, Capitaine.;
944;4148;85;;Welkin, ah, I mean, Lieutenant Gunther... the squad,&they're at each others' throats.;Welkin, ah, je veux dire, Lieutenant Gunther... l'escouade,&ils se sautent = la gorge entre eux.;Welkin, ah, je veux dire, Lieutenant Gunther... l'escouade,&il
960;4240;5;;What?;Quoi?;
976;4252;59;;Please stop them, sir. &I tried to, but they... I couldn't.;S'il vous plait arr$ter les, Monsieur.&J'ai essay<, mais ils... Je n'ai pas pu.;
992;4316;27;;You want me to break it up?;Vous voulez que je les s<pare?;
